Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km)
Jan 01 2015 00:00:01.000000000,-12.63600022,79.39974491,2952.279008
Jan 01 2015 00:00:01.000000000,-12.67251499,79.39756736,2952.001664
Jan 01 2015 00:00:01.000000000,-12.70903187,79.3953905,2951.723522
Jan 01 2015 00:00:01.000000000,-12.74555088,79.39321433,2951.444581
Jan 01 2015 00:00:01.000000000,-12.78207202,79.39103886,2951.164842
Jan 01 2015 00:00:01.000000000,-12.8185953,79.38886408,2950.884304
Jan 01 2015 00:00:01.000000000,-12.85512072,79.38669001,2950.602969
Jan 01 2015 00:00:01.000000000,-12.89164829,79.38451663,2950.320835
Jan 01 2015 00:00:01.000000000,-12.92817802,79.38234396,2950.037903
Jan 01 2015 00:00:01.000000000,-12.96470991,79.380172,2949.754173
Jan 01 2015 00:00:01.000000000,-13.00124397,79.37800074,2949.469646
Jan 01 2015 00:00:01.000000000,-13.0377802,79.3758302,2949.18432
Jan 01 2015 00:00:01.000000000,-13.07431862,79.37366037,2948.898196
Jan 01 2015 00:00:01.000000000,-13.11085922,79.37149125,2948.611275
Jan 01 2015 00:00:01.000000000,-13.14740202,79.36932286,2948.323556
Jan 01 2015 00:00:01.000000000,-13.18394701,79.36715518,2948.035039
Jan 01 2015 00:00:01.000000000,-13.22049422,79.36498823,2947.745725
Jan 01 2015 00:00:01.000000000,-13.25704363,79.362822,2947.455613
Jan 01 2015 00:00:01.000000000,-13.29359527,79.3606565,2947.164704
