Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Mar 17 2015 00:50:00.000000000,82.5,-20.0,120.0,4667.188736,362.6109619140625,362.6109619140625,0.4814206875,391.412512,4275.28064
Mar 17 2015 00:50:00.000000000,82.5,-15.0,120.0,4601.374208,362.71246337890625,362.71246337890625,0.4704434375,380.762848,4220.127232
Mar 17 2015 00:50:00.000000000,82.5,-10.0,120.0,4278.061824,362.84063720703125,362.84063720703125,0.409930375,330.951136,3946.688768
Mar 17 2015 00:50:00.000000000,82.5,-5.0,120.0,4302.230528,362.9918212890625,362.9918212890625,0.41684978125,334.377568,3967.423488
Mar 17 2015 00:50:00.000000000,82.5,0.0,120.0,4689.143296,363.161865234375,363.161865234375,0.49657240625,394.181632,4294.44992
Mar 17 2015 00:50:00.000000000,82.5,5.0,120.0,4811.6736,363.34661865234375,363.34661865234375,0.525707375,413.870656,4397.261312
Mar 17 2015 00:50:00.000000000,82.5,10.0,120.0,4985.929728,363.54168701171875,363.54168701171875,0.5674903125,442.699072,4542.64576
Mar 17 2015 00:50:00.000000000,82.5,15.0,120.0,5216.498176,363.7427062988281,363.7427062988281,0.62439775,482.2504,4733.60384
Mar 17 2015 00:50:00.000000000,82.5,20.0,120.0,5509.019648,363.9454040527344,363.9454040527344,0.6997984375,534.665536,4973.633536
Mar 17 2015 00:50:00.000000000,82.5,25.0,120.0,5870.324736,364.14581298828125,364.14581298828125,0.7981969375,602.777536,5266.725376
Mar 17 2015 00:50:00.000000000,82.5,30.0,120.0,6308.517888,364.3402404785156,364.3402404785156,0.92553575,690.270336,5617.294848
Mar 17 2015 00:50:00.000000000,82.5,35.0,120.0,6832.544768,364.52545166015625,364.52545166015625,1.089425625,801.75808,6029.666304
Mar 17 2015 00:50:00.000000000,82.5,40.0,120.0,7452.412416,364.6986389160156,364.6986389160156,1.29959725,943.004096,6508.0704
Mar 17 2015 00:50:00.000000000,82.5,45.0,120.0,8178.4448,364.857666015625,364.857666015625,1.568111875,1120.931712,7055.898624
Mar 17 2015 00:50:00.000000000,82.5,50.0,120.0,9020.485632,365.0008850097656,365.0008850097656,1.9094595,1343.53856,7674.982912
Mar 17 2015 00:50:00.000000000,82.5,55.0,120.0,9987.610624,365.1270751953125,365.1270751953125,2.34069125,1619.83808,8365.365248
Mar 17 2015 00:50:00.000000000,82.5,60.0,120.0,11086.601216,365.2359924316406,365.2359924316406,2.8802885,1959.206528,9124.432896
Mar 17 2015 00:50:00.000000000,82.5,65.0,120.0,12321.158144,365.3276672363281,365.3276672363281,3.14308275,2326.512128,9991.263232
Mar 17 2015 00:50:00.000000000,82.5,70.0,120.0,13690.174464,365.40264892578125,365.40264892578125,1.383585,2565.924864,11121.772544
Mar 17 2015 00:50:00.000000000,82.5,75.0,120.0,15187.23072,365.46209716796875,365.46209716796875,1.097717875,2978.636288,12205.828096
Mar 17 2015 00:50:00.000000000,82.5,80.0,120.0,16799.555584,365.5077819824219,365.5077819824219,1.359186875,3458.776064,13337.102336
Mar 17 2015 00:50:00.000000000,82.5,85.0,120.0,18508.335104,365.54168701171875,365.54168701171875,1.805091,3972.429824,14530.94912
Mar 17 2015 00:50:00.000000000,82.5,90.0,120.0,20289.343488,365.56591796875,365.56591796875,2.2467475,4600.954368,15682.221056
Mar 17 2015 00:50:00.000000000,82.5,95.0,120.0,22114.453504,365.58306884765625,365.58306884765625,2.9036735,5187.727872,16918.757376
Mar 17 2015 00:50:00.000000000,82.5,100.0,120.0,23953.657856,365.59564208984375,365.59564208984375,3.67532025,5788.307968,18155.300864
Mar 17 2015 00:50:00.000000000,82.5,105.0,120.0,25776.717824,365.6064147949219,365.6064147949219,4.552472,6393.579008,19370.764288
Mar 17 2015 00:50:00.000000000,82.5,110.0,120.0,27554.838528,365.6178283691406,365.6178283691406,5.5207035,6993.82528,20546.11968
Mar 17 2015 00:50:00.000000000,82.5,115.0,120.0,29262.112768,365.63238525390625,365.63238525390625,6.5590645,7579.590144,21664.966656
Mar 17 2015 00:50:00.000000000,82.5,120.0,120.0,30875.856896,365.65203857421875,365.65203857421875,7.6405365,8142.041088,22713.53856
Mar 17 2015 00:50:00.000000000,82.5,125.0,120.0,32377.051136,365.6788024902344,365.6788024902344,8.734151,8673.25952,23680.800768
Mar 17 2015 00:50:00.000000000,82.5,130.0,120.0,33750.099968,365.7139587402344,365.7139587402344,9.807242,9166.290944,24558.1824
Mar 17 2015 00:50:00.000000000,82.5,135.0,120.0,34982.453248,365.7584228515625,365.7584228515625,10.827567,9615.118336,25339.2384
Mar 17 2015 00:50:00.000000000,82.5,140.0,120.0,36064.243712,365.8127746582031,365.8127746582031,11.765041,10014.615552,26019.264512
Mar 17 2015 00:50:00.000000000,82.5,145.0,120.0,36987.912192,365.8768005371094,365.8768005371094,12.592885,10360.526848,26595.04128
Mar 17 2015 00:50:00.000000000,82.5,150.0,120.0,37747.494912,365.94976806640625,365.94976806640625,13.288251,10649.217024,27064.264704
Mar 17 2015 00:50:00.000000000,82.5,155.0,120.0,38338.854912,366.0306396484375,366.0306396484375,13.832974,10877.894656,27425.644544
Mar 17 2015 00:50:00.000000000,82.5,160.0,120.0,38758.752256,366.1175842285156,366.1175842285156,14.213267,11044.225024,27678.298112
Mar 17 2015 00:50:00.000000000,82.5,165.0,120.0,39005.257728,366.20843505859375,366.20843505859375,14.420279,11146.585088,27821.93664
Mar 17 2015 00:50:00.000000000,82.5,170.0,120.0,39077.163008,366.30047607421875,366.30047607421875,14.449654,11183.817728,27856.523264
Mar 17 2015 00:50:00.000000000,82.5,175.0,120.0,38974.17728,366.39080810546875,366.39080810546875,14.301739,11155.33824,27782.344704
Mar 17 2015 00:50:00.000000000,77.5,-180.0,120.0,56251.363328,366.94976806640625,366.94976806640625,36.782776,18207.266816,37957.992448
Mar 17 2015 00:50:00.000000000,77.5,-175.0,120.0,55543.5008,367.2111511230469,367.2111511230469,35.449704,17939.288064,37520.928768
Mar 17 2015 00:50:00.000000000,77.5,-170.0,120.0,54561.804288,367.4555969238281,367.4555969238281,33.719364,17556.84864,36925.407232
Mar 17 2015 00:50:00.000000000,77.5,-165.0,120.0,53306.515456,367.6730041503906,367.6730041503906,31.626964,17061.287936,36170.24
Mar 17 2015 00:50:00.000000000,77.5,-160.0,120.0,51778.215936,367.8535461425781,367.8535461425781,29.215784,16454.559744,35253.972992
Mar 17 2015 00:50:00.000000000,77.5,-155.0,120.0,49978.200064,367.9879150390625,367.9879150390625,26.537976,15739.300864,34175.168512
Mar 17 2015 00:50:00.000000000,77.5,-150.0,120.0,47909.04832,368.0674133300781,368.0674133300781,23.655274,14919.126016,32932.636672
Mar 17 2015 00:50:00.000000000,77.5,-145.0,120.0,45575.4752,368.0848388671875,368.0848388671875,20.639874,13998.985216,31526.019072
Mar 17 2015 00:50:00.000000000,77.5,-140.0,120.0,42986.000384,368.03411865234375,368.03411865234375,17.574648,12985.90208,29956.622336
Mar 17 2015 00:50:00.000000000,77.5,-135.0,120.0,40154.906624,367.9112548828125,367.9112548828125,14.552724,11889.662976,28228.7616
Mar 17 2015 00:50:00.000000000,77.5,-130.0,120.0,37105.299456,367.7140808105469,367.7140808105469,11.674414,10723.878912,26351.724544
Mar 17 2015 00:50:00.000000000,77.5,-125.0,120.0,33872.869376,367.4425354003906,367.4425354003906,9.0403,9507.048448,24342.468608
Mar 17 2015 00:50:00.000000000,77.5,-120.0,120.0,30509.27104,367.0987243652344,367.0987243652344,6.738278,8263.33184,22228.279296
